Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,Customer_Segment
39786,126,6,19125,5,4,4,Champions
40431,74,5,15102,5,4,4,Champions
26284,248,5,15622,5,4,4,Champions
15954,45,6,16969,5,4,4,Champions
2029,273,5,17474,5,4,4,Champions
23326,370,5,14122,5,4,3,Loyal Customers
12041,237,6,13890,5,4,3,Loyal Customers
12115,111,4,10951,5,3,2,New Customers
39523,259,5,8980,5,4,2,New Customers
47849,161,5,15215,5,4,4,Champions
24325,12,3,7508,5,2,1,New Customers
2271,508,3,8041,1,2,2,Lost
8907,68,6,22250,5,4,5,Champions
13078,151,6,12216,5,4,3,Loyal Customers
21702,593,2,6071,1,1,1,Lost
11223,321,5,11338,5,4,3,Loyal Customers
13155,126,6,17225,5,4,4,Champions
44940,65,4,10663,5,3,2,New Customers
13435,409,4,8995,5,3,2,New Customers
18205,311,4,10506,5,3,2,New Customers
16465,126,3,9274,5,2,2,New Customers
27531,646,4,14068,1,3,3,Others
42816,115,8,23404,5,5,5,Champions
43080,677,3,3841,1,2,1,Lost
8731,71,6,11928,5,4,3,Loyal Customers
37413,43,5,14391,5,4,3,Loyal Customers
3897,30,7,19576,5,5,5,Champions
30560,124,5,13028,5,4,3,Loyal Customers
12931,178,4,11505,5,3,3,Loyal Customers
30235,595,3,6482,1,2,1,Lost
29726,698,3,13433,1,2,3,Lost
34661,158,7,25387,5,5,5,Champions
14753,640,6,11569,1,4,3,Cannot Lose Them
21572,204,3,13005,5,2,3,New Customers
2490,296,5,10478,5,4,2,New Customers
10212,33,6,14405,5,4,3,Loyal Customers
27869,93,5,14074,5,4,3,Loyal Customers
37306,453,2,7530,1,1,1,Lost
11760,28,6,20930,5,4,5,Champions
18510,758,6,22771,1,4,5,Cannot Lose Them
21250,84,4,3836,5,3,1,New Customers
22051,291,5,15585,5,4,4,Champions
23028,21,3,12338,5,2,3,New Customers
47969,169,4,12687,5,3,3,Loyal Customers
4447,557,3,7879,1,2,2,Lost
49285,507,5,10889,1,4,2,Cannot Lose Them
33287,284,4,10594,5,3,2,New Customers
31340,278,5,14062,5,4,3,Loyal Customers
23112,168,3,5812,5,2,1,New Customers
44150,155,7,18844,5,5,4,Champions
15526,74,5,15617,5,4,4,Champions
10686,103,4,7485,5,3,1,New Customers
12822,8,12,25511,5,5,5,Champions
28876,106,4,11958,5,3,3,Loyal Customers
25327,349,6,16202,5,4,4,Champions
30689,15,3,9456,5,2,2,New Customers
47520,250,4,13372,5,3,3,Loyal Customers
19842,252,4,9337,5,3,2,New Customers
33158,63,6,16799,5,4,4,Champions
40196,218,6,19224,5,4,4,Champions
43633,661,4,13955,1,3,3,Others
18437,264,4,8508,5,3,2,New Customers
3571,118,5,18329,5,4,4,Champions
9733,672,2,5742,1,1,1,Lost
3065,386,7,16744,5,5,4,Champions
5749,387,4,6293,5,3,1,New Customers
20647,611,4,13889,1,3,3,Others
8979,374,3,8426,5,2,2,New Customers
761,385,5,11994,5,4,3,Loyal Customers
29391,141,6,16502,5,4,4,Champions
2915,378,3,4398,5,2,1,New Customers
26622,81,2,3914,5,1,1,New Customers
14836,143,3,7116,5,2,1,New Customers
39160,164,7,15750,5,5,4,Champions
40270,138,7,16565,5,5,4,Champions
32297,49,6,15064,5,4,4,Champions
8966,58,6,17446,5,4,4,Champions
35107,714,4,10611,1,3,2,Others
10119,37,8,18246,5,5,4,Champions
30439,62,5,14165,5,4,3,Loyal Customers
18667,314,6,18976,5,4,4,Champions
24750,290,4,7736,5,3,2,New Customers
1519,116,7,17225,5,5,4,Champions
40133,25,8,25402,5,5,5,Champions
16310,212,6,18726,5,4,4,Champions
17721,264,7,19690,5,5,5,Champions
1072,42,3,3808,5,2,1,New Customers
26985,116,7,19256,5,5,4,Champions
31721,150,5,11345,5,4,3,Loyal Customers
3900,317,2,3162,5,1,1,New Customers
47488,60,3,7879,5,2,2,New Customers
26076,99,5,12337,5,4,3,Loyal Customers
47740,160,3,5530,5,2,1,New Customers
3468,918,3,5653,1,2,1,Lost
17440,3,6,17003,5,4,4,Champions
48988,447,4,7747,1,3,2,Others
8194,822,5,16080,1,4,4,Cannot Lose Them
20841,335,7,15860,5,5,4,Champions
18420,23,6,20534,5,4,5,Champions
5999,37,5,9324,5,4,2,New Customers
8596,30,8,25115,5,5,5,Champions
15371,288,4,13340,5,3,3,Loyal Customers
44658,517,4,14716,1,3,3,Others
19732,615,8,24242,1,5,5,Cannot Lose Them
37332,131,8,18674,5,5,4,Champions
26935,148,7,17861,5,5,4,Champions
12696,392,6,16875,5,4,4,Champions
33226,533,3,6577,1,2,1,Lost
18217,84,5,15726,5,4,4,Champions
4412,432,5,14823,1,4,4,Cannot Lose Them
9432,207,3,12319,5,2,3,New Customers
12379,134,4,11808,5,3,3,Loyal Customers
21954,470,8,25571,1,5,5,Cannot Lose Them
7139,66,7,24174,5,5,5,Champions
583,428,5,11176,1,4,2,Cannot Lose Them
18894,562,5,9464,1,4,2,Cannot Lose Them
31154,566,2,4165,1,1,1,Lost
20912,475,5,10945,1,4,2,Cannot Lose Them
3962,473,3,8993,1,2,2,Lost
17848,379,4,8632,5,3,2,New Customers
10489,521,8,22712,1,5,5,Cannot Lose Them
9056,470,5,16982,1,4,4,Cannot Lose Them
44048,601,3,5919,1,2,1,Lost
37940,9,4,7760,5,3,2,New Customers
32965,63,2,9894,5,1,2,New Customers
34193,173,8,23089,5,5,5,Champions
32722,722,3,9751,1,2,2,Lost
4577,289,5,14725,5,4,3,Loyal Customers
2298,736,5,13165,1,4,3,Cannot Lose Them
19648,495,3,4672,1,2,1,Lost
20507,61,8,13783,5,5,3,Loyal Customers
30640,297,5,11992,5,4,3,Loyal Customers
10995,281,7,17218,5,5,4,Champions
46747,175,3,11187,5,2,2,New Customers
6400,230,3,10136,5,2,2,New Customers
13740,56,8,24465,5,5,5,Champions
30468,52,5,17481,5,4,4,Champions
15178,429,3,3561,1,2,1,Lost
32332,145,7,23734,5,5,5,Champions
39643,55,4,7676,5,3,1,New Customers
47572,115,3,10107,5,2,2,New Customers
49610,304,7,19470,5,5,5,Champions
16611,82,8,25665,5,5,5,Champions
36311,227,4,10771,5,3,2,New Customers
14426,873,2,5538,1,1,1,Lost
26644,42,5,11403,5,4,3,Loyal Customers
34465,311,3,6359,5,2,1,New Customers
43711,3,4,8549,5,3,2,New Customers
12655,78,8,20524,5,5,5,Champions
28557,172,7,19976,5,5,5,Champions
13233,546,5,16340,1,4,4,Cannot Lose Them
33235,376,4,14224,5,3,3,Loyal Customers
25118,9,7,21451,5,5,5,Champions
17800,290,7,20464,5,5,5,Champions
49948,527,2,7140,1,1,1,Lost
20705,270,6,11351,5,4,3,Loyal Customers
8842,89,4,3024,5,3,1,New Customers
48417,798,4,7628,1,3,1,Others
48478,303,4,11581,5,3,3,Loyal Customers
2875,325,4,14473,5,3,3,Loyal Customers
26570,243,6,21548,5,4,5,Champions
25269,32,6,21238,5,4,5,Champions
19036,34,8,19102,5,5,4,Champions
31560,188,7,17311,5,5,4,Champions
31339,415,6,16175,5,4,4,Champions
11199,281,10,20539,5,5,5,Champions
3938,394,5,17144,5,4,4,Champions
42597,129,4,12775,5,3,3,Loyal Customers
48386,440,5,14893,1,4,4,Cannot Lose Them
17699,254,6,11424,5,4,3,Loyal Customers
7714,243,8,29686,5,5,5,Champions
42228,0,4,13335,5,3,3,Loyal Customers
7618,129,6,14355,5,4,3,Loyal Customers
41511,183,8,23582,5,5,5,Champions
3102,251,8,17285,5,5,4,Champions
37992,838,4,7970,1,3,2,Others
3304,233,7,6894,5,5,1,New Customers
33738,702,2,1438,1,1,1,Lost
8697,255,6,20477,5,4,5,Champions
22728,143,5,15640,5,4,4,Champions
49513,65,7,15987,5,5,4,Champions
22417,42,5,19446,5,4,5,Champions
698,291,2,7318,5,1,1,New Customers
39888,124,10,28751,5,5,5,Champions
23928,113,2,6732,5,1,1,New Customers
7416,87,4,13193,5,3,3,Loyal Customers
14039,428,5,16005,1,4,4,Cannot Lose Them
16407,216,7,21172,5,5,5,Champions
44513,41,7,13456,5,5,3,Loyal Customers
4133,11,6,16263,5,4,4,Champions
1513,158,4,13191,5,3,3,Loyal Customers
7686,88,5,7160,5,4,1,New Customers
38536,713,2,4031,1,1,1,Lost
34484,57,6,15755,5,4,4,Champions
49603,382,5,15155,5,4,4,Champions
41830,119,7,13846,5,5,3,Loyal Customers
10911,321,6,17916,5,4,4,Champions
19307,131,6,13894,5,4,3,Loyal Customers
35870,66,4,16099,5,3,4,Loyal Customers
35548,386,5,13226,5,4,3,Loyal Customers
15685,526,3,8639,1,2,2,Lost
9755,98,8,22426,5,5,5,Champions
12571,175,6,18302,5,4,4,Champions
48720,84,4,10169,5,3,2,New Customers
7389,442,2,6077,1,1,1,Lost
3588,129,4,12353,5,3,3,Loyal Customers
8746,128,6,14542,5,4,3,Loyal Customers
9477,342,5,11146,5,4,2,New Customers
26811,175,7,17577,5,5,4,Champions
26822,381,5,15383,5,4,4,Champions
11127,288,5,13585,5,4,3,Loyal Customers
14440,116,4,6583,5,3,1,New Customers
11825,1078,2,7671,1,1,1,Lost
28665,72,3,8901,5,2,2,New Customers
19105,134,9,27460,5,5,5,Champions
5386,856,3,9390,1,2,2,Lost
46571,422,7,16674,5,5,4,Champions
38364,551,5,8818,1,4,2,Cannot Lose Them
44501,459,3,7094,1,2,1,Lost
14665,624,6,14201,1,4,3,Cannot Lose Them
44061,248,6,17347,5,4,4,Champions
29922,1227,1,4928,1,1,1,Lost
13635,338,2,6106,5,1,1,New Customers
40881,317,5,12321,5,4,3,Loyal Customers
39732,123,3,12344,5,2,3,New Customers
49804,139,6,19063,5,4,4,Champions
1272,302,2,6636,5,1,1,New Customers
11567,17,7,16181,5,5,4,Champions
7086,21,7,18959,5,5,4,Champions
30317,80,6,21622,5,4,5,Champions
21083,334,8,23195,5,5,5,Champions
3129,19,5,4805,5,4,1,New Customers
1438,291,3,6891,5,2,1,New Customers
41621,78,5,16072,5,4,4,Champions
30543,123,5,19118,5,4,4,Champions
34228,289,5,6996,5,4,1,New Customers
23982,286,6,9961,5,4,2,New Customers
11436,481,4,10921,1,3,2,Others
1154,136,5,14905,5,4,4,Champions
31112,24,6,10232,5,4,2,New Customers
2135,144,5,14268,5,4,3,Loyal Customers
39405,154,4,11690,5,3,3,Loyal Customers
31850,30,7,18799,5,5,4,Champions
20204,104,3,11604,5,2,3,New Customers
37058,152,5,15471,5,4,4,Champions
1789,158,4,9498,5,3,2,New Customers
8801,432,3,3615,1,2,1,Lost
37890,362,4,7178,5,3,1,New Customers
39720,463,3,8112,1,2,2,Lost
6156,530,2,2404,1,1,1,Lost
41481,256,7,24656,5,5,5,Champions
42081,69,8,23445,5,5,5,Champions
31273,214,2,3828,5,1,1,New Customers
14059,238,4,8098,5,3,2,New Customers
37267,192,5,14849,5,4,4,Champions
17881,202,6,13739,5,4,3,Loyal Customers
46412,389,8,20758,5,5,5,Champions
37753,1083,1,1320,1,1,1,Lost
24779,175,5,16443,5,4,4,Champions
49275,19,3,9492,5,2,2,New Customers
43870,58,10,29855,5,5,5,Champions
31916,223,4,12759,5,3,3,Loyal Customers
34141,130,6,17679,5,4,4,Champions
32578,203,5,17503,5,4,4,Champions
35769,134,4,8805,5,3,2,New Customers
27852,542,2,3280,1,1,1,Lost
3563,20,8,21834,5,5,5,Champions
12786,94,7,16732,5,5,4,Champions
11208,36,7,22125,5,5,5,Champions
290,90,9,24353,5,5,5,Champions
15184,726,1,5279,1,1,1,Lost
20440,146,6,18560,5,4,4,Champions
11094,149,3,10374,5,2,2,New Customers
8330,258,5,11316,5,4,2,New Customers
16428,220,8,22211,5,5,5,Champions
48436,57,6,21451,5,4,5,Champions
22118,6,7,27633,5,5,5,Champions
14983,430,2,1613,1,1,1,Lost
10724,224,6,11818,5,4,3,Loyal Customers
30435,180,3,8807,5,2,2,New Customers
8446,184,5,16194,5,4,4,Champions
42113,92,4,12031,5,3,3,Loyal Customers
19269,1135,2,2064,1,1,1,Lost
28562,203,6,20956,5,4,5,Champions
29515,360,4,6339,5,3,1,New Customers
16923,425,6,14091,5,4,3,Loyal Customers
44639,29,4,11086,5,3,2,New Customers
49089,50,6,13242,5,4,3,Loyal Customers
22783,232,5,14232,5,4,3,Loyal Customers
217,133,7,21199,5,5,5,Champions
6031,126,3,6308,5,2,1,New Customers
47176,221,4,8373,5,3,2,New Customers
17865,193,4,10129,5,3,2,New Customers
12620,2,7,18606,5,5,4,Champions
43793,633,5,12808,1,4,3,Cannot Lose Them
12608,702,2,7819,1,1,2,Lost
40396,26,5,13027,5,4,3,Loyal Customers
7038,111,3,5524,5,2,1,New Customers
40661,127,8,25855,5,5,5,Champions
48952,149,4,11386,5,3,3,Loyal Customers
13230,164,6,17796,5,4,4,Champions
29148,41,5,12451,5,4,3,Loyal Customers
3422,412,5,6941,5,4,1,New Customers
6446,97,6,21071,5,4,5,Champions
1560,727,4,10653,1,3,2,Others
4897,217,6,19877,5,4,5,Champions
38807,514,3,8770,1,2,2,Lost
43303,183,5,14215,5,4,3,Loyal Customers
41414,466,4,10539,1,3,2,Others
6309,68,2,5044,5,1,1,New Customers
49656,150,4,11154,5,3,2,New Customers
15576,4,5,13806,5,4,3,Loyal Customers
46984,12,7,19194,5,5,4,Champions
7341,562,4,14401,1,3,3,Others
27473,128,6,18047,5,4,4,Champions
38575,265,2,8701,5,1,2,New Customers
28197,42,6,9970,5,4,2,New Customers
43439,322,5,9222,5,4,2,New Customers
9757,167,9,17334,5,5,4,Champions
27110,251,5,10369,5,4,2,New Customers
32463,1191,3,6632,1,2,1,Lost
9811,325,7,21462,5,5,5,Champions
23298,101,7,22652,5,5,5,Champions
17042,526,6,18545,1,4,4,Cannot Lose Them
46898,384,5,11100,5,4,2,New Customers
7632,204,4,9797,5,3,2,New Customers
13364,6,6,19003,5,4,4,Champions
43833,35,4,8387,5,3,2,New Customers
5923,267,3,5517,5,2,1,New Customers
34384,65,6,16813,5,4,4,Champions
29492,49,2,6785,5,1,1,New Customers
45794,225,5,13824,5,4,3,Loyal Customers
38383,28,7,17333,5,5,4,Champions
2983,37,5,10786,5,4,2,New Customers
19865,56,3,6482,5,2,1,New Customers
5503,17,3,6997,5,2,1,New Customers
4916,13,6,12756,5,4,3,Loyal Customers
3085,539,6,21048,1,4,5,Cannot Lose Them
25399,291,3,10510,5,2,2,New Customers
10393,416,6,17466,5,4,4,Champions
7303,303,6,15374,5,4,4,Champions
8202,30,4,13373,5,3,3,Loyal Customers
12378,63,6,12897,5,4,3,Loyal Customers
41391,489,4,10479,1,3,2,Others
35073,1039,3,4928,1,2,1,Lost
5840,251,5,9560,5,4,2,New Customers
47173,597,2,7558,1,1,1,Lost
4924,121,4,13536,5,3,3,Loyal Customers
9237,210,3,6568,5,2,1,New Customers
16441,267,5,14131,5,4,3,Loyal Customers
5600,18,3,6497,5,2,1,New Customers
35065,687,4,10923,1,3,2,Others
28498,566,2,5854,1,1,1,Lost
15721,162,4,12216,5,3,3,Loyal Customers
23532,131,4,10151,5,3,2,New Customers
37023,286,5,13261,5,4,3,Loyal Customers
6621,253,6,14988,5,4,4,Champions
32399,321,3,7782,5,2,2,New Customers
20968,211,4,14084,5,3,3,Loyal Customers
38122,375,5,8621,5,4,2,New Customers
46587,19,5,16917,5,4,4,Champions
30226,285,6,19544,5,4,5,Champions
24491,14,2,4870,5,1,1,New Customers
23156,184,2,6303,5,1,1,New Customers
28931,959,2,3828,1,1,1,Lost
18822,116,5,9398,5,4,2,New Customers
4215,327,5,11068,5,4,2,New Customers
38013,291,3,2934,5,2,1,New Customers
21807,68,3,8199,5,2,2,New Customers
28589,311,4,11692,5,3,3,Loyal Customers
2929,101,5,12063,5,4,3,Loyal Customers
13507,82,8,24031,5,5,5,Champions
18916,494,4,5341,1,3,1,Others
6564,86,6,17512,5,4,4,Champions
25200,28,7,20436,5,5,5,Champions
8916,127,4,11873,5,3,3,Loyal Customers
5131,86,7,16054,5,5,4,Champions
12700,95,5,16658,5,4,4,Champions
29621,94,4,8821,5,3,2,New Customers
9850,54,6,14245,5,4,3,Loyal Customers
39338,184,8,15858,5,5,4,Champions
17473,947,4,9585,1,3,2,Others
8272,97,4,13984,5,3,3,Loyal Customers
46091,206,5,16733,5,4,4,Champions
8079,87,5,15277,5,4,4,Champions
10837,111,4,11561,5,3,3,Loyal Customers
42148,126,8,29757,5,5,5,Champions
19194,536,4,15410,1,3,4,Others
28692,35,4,12575,5,3,3,Loyal Customers
46864,42,8,27117,5,5,5,Champions
40341,538,4,12069,1,3,3,Others
20491,118,5,15521,5,4,4,Champions
7761,439,4,10942,1,3,2,Others
27187,181,8,22276,5,5,5,Champions
29580,221,4,6517,5,3,1,New Customers
45775,368,4,6936,5,3,1,New Customers
28661,34,3,9697,5,2,2,New Customers
28272,492,3,11920,1,2,3,Lost
46359,387,8,17972,5,5,4,Champions
42074,421,8,10327,5,5,2,New Customers
35629,668,5,10156,1,4,2,Cannot Lose Them
28356,51,4,8797,5,3,2,New Customers
48683,44,6,16305,5,4,4,Champions
17443,388,4,8841,5,3,2,New Customers
24950,326,10,30573,5,5,5,Champions
24567,259,7,23453,5,5,5,Champions
2204,258,5,16586,5,4,4,Champions
12947,185,7,22145,5,5,5,Champions
21649,329,2,5141,5,1,1,New Customers
22384,8,6,12801,5,4,3,Loyal Customers
9004,294,2,5493,5,1,1,New Customers
1318,159,9,20970,5,5,5,Champions
21204,106,2,6803,5,1,1,New Customers
49363,609,4,6176,1,3,1,Others
24825,112,5,12175,5,4,3,Loyal Customers
46325,92,3,9002,5,2,2,New Customers
47019,704,4,11796,1,3,3,Others
22573,217,4,15490,5,3,4,Loyal Customers
28461,195,2,5775,5,1,1,New Customers
7187,450,2,6187,1,1,1,Lost
3170,828,3,4974,1,2,1,Lost
35755,277,2,5737,5,1,1,New Customers
20219,36,6,14730,5,4,3,Loyal Customers
4020,253,7,18996,5,5,4,Champions
48772,191,4,8690,5,3,2,New Customers
40751,163,3,8050,5,2,2,New Customers
28495,66,6,15604,5,4,4,Champions
49054,112,8,24783,5,5,5,Champions
5608,359,4,10497,5,3,2,New Customers
45002,105,6,19183,5,4,4,Champions
23340,10,8,23468,5,5,5,Champions
34786,146,6,10836,5,4,2,New Customers
2993,981,1,1417,1,1,1,Lost
3926,832,3,11219,1,2,2,Lost
35589,25,7,22126,5,5,5,Champions
46196,361,4,9598,5,3,2,New Customers
48173,8,5,16129,5,4,4,Champions
45086,182,5,18797,5,4,4,Champions
9817,155,8,23482,5,5,5,Champions
30874,230,3,3824,5,2,1,New Customers
30655,366,5,17680,5,4,4,Champions
35020,204,1,2203,5,1,1,New Customers
3229,74,7,16868,5,5,4,Champions
9738,232,6,13964,5,4,3,Loyal Customers
28591,46,6,18173,5,4,4,Champions
3339,107,4,10163,5,3,2,New Customers
24958,99,4,10484,5,3,2,New Customers
1340,595,4,7520,1,3,1,Others
23110,648,5,19992,1,4,5,Cannot Lose Them
8151,844,6,12306,1,4,3,Cannot Lose Them
21476,490,3,9045,1,2,2,Lost
30883,27,6,13294,5,4,3,Loyal Customers
14794,82,4,12536,5,3,3,Loyal Customers
46247,1244,2,5686,1,1,1,Lost
15698,912,2,3525,1,1,1,Lost
27700,184,4,11597,5,3,3,Loyal Customers
30445,274,2,4903,5,1,1,New Customers
44100,516,6,10939,1,4,2,Cannot Lose Them
46197,359,8,22509,5,5,5,Champions
717,74,2,1796,5,1,1,New Customers
6966,400,5,17124,5,4,4,Champions
32888,219,7,18340,5,5,4,Champions
45237,525,5,16449,1,4,4,Cannot Lose Them
40467,49,4,5430,5,3,1,New Customers
39365,348,6,14060,5,4,3,Loyal Customers
37157,306,4,9917,5,3,2,New Customers
25160,111,4,9636,5,3,2,New Customers
20071,631,3,7898,1,2,2,Lost
2424,253,6,22767,5,4,5,Champions
14635,338,6,20663,5,4,5,Champions
11603,244,6,12545,5,4,3,Loyal Customers
45117,462,4,15480,1,3,4,Others
44988,308,2,9279,5,1,2,New Customers
5722,149,6,22221,5,4,5,Champions
46663,317,5,19604,5,4,5,Champions
10464,94,4,5827,5,3,1,New Customers
49238,171,5,15022,5,4,4,Champions
38537,1,4,15646,5,3,4,Loyal Customers
43726,227,6,14463,5,4,3,Loyal Customers
29367,196,5,10070,5,4,2,New Customers
12606,390,5,15093,5,4,4,Champions
40097,228,5,10570,5,4,2,New Customers
19093,207,6,15392,5,4,4,Champions
6363,72,5,9917,5,4,2,New Customers
29259,883,2,7549,1,1,1,Lost
36955,5,7,18190,5,5,4,Champions
46469,51,3,8896,5,2,2,New Customers
5276,606,5,13996,1,4,3,Cannot Lose Them
22269,347,10,31760,5,5,5,Champions
22681,456,7,16500,1,5,4,Cannot Lose Them
49680,44,2,3336,5,1,1,New Customers
23997,399,4,6771,5,3,1,New Customers
13128,82,5,12310,5,4,3,Loyal Customers
41823,293,7,15335,5,5,4,Champions
3575,8,4,15653,5,3,4,Loyal Customers
2574,10,4,11766,5,3,3,Loyal Customers
49489,5,5,13569,5,4,3,Loyal Customers
30466,515,8,23087,1,5,5,Cannot Lose Them
20043,272,5,10267,5,4,2,New Customers
21102,68,4,7334,5,3,1,New Customers
15131,24,7,18163,5,5,4,Champions
21742,87,5,12063,5,4,3,Loyal Customers
12311,163,4,19565,5,3,5,Loyal Customers
38246,173,4,8628,5,3,2,New Customers
31119,1300,1,4164,1,1,1,Lost
42664,485,5,15922,1,4,4,Cannot Lose Them
14107,367,3,8770,5,2,2,New Customers
42808,306,3,5564,5,2,1,New Customers
10722,175,4,11909,5,3,3,Loyal Customers
36105,894,3,6723,1,2,1,Lost
33768,77,7,18675,5,5,4,Champions
23909,343,8,25199,5,5,5,Champions
25426,151,4,8939,5,3,2,New Customers
2030,116,5,17934,5,4,4,Champions
17595,158,3,11063,5,2,2,New Customers
42663,464,10,29604,1,5,5,Cannot Lose Them
23200,347,5,17730,5,4,4,Champions
27461,1243,1,2543,1,1,1,Lost
30409,91,4,8953,5,3,2,New Customers
7574,753,5,18037,1,4,4,Cannot Lose Them
25625,63,4,10472,5,3,2,New Customers
555,252,6,14484,5,4,3,Loyal Customers
11178,404,5,18062,5,4,4,Champions
3479,184,6,15975,5,4,4,Champions
14683,52,4,8716,5,3,2,New Customers
6965,201,5,15153,5,4,4,Champions
41346,45,3,7213,5,2,1,New Customers
18208,449,2,7023,1,1,1,Lost
34519,24,3,8737,5,2,2,New Customers
24416,91,4,6739,5,3,1,New Customers
34882,243,6,20600,5,4,5,Champions
39760,174,6,14333,5,4,3,Loyal Customers
14734,414,7,22356,5,5,5,Champions
11372,297,6,19941,5,4,5,Champions
45788,834,3,9759,1,2,2,Lost
43273,372,5,14447,5,4,3,Loyal Customers
687,81,4,10454,5,3,2,New Customers
43047,172,8,23152,5,5,5,Champions
32126,1115,2,4019,1,1,1,Lost
40356,1013,3,8776,1,2,2,Lost
28727,161,2,6987,5,1,1,New Customers
14497,563,4,4776,1,3,1,Others
30258,472,3,10490,1,2,2,Lost
34633,415,3,6545,5,2,1,New Customers
22931,29,2,6107,5,1,1,New Customers
21205,13,3,9883,5,2,2,New Customers
14159,109,7,20019,5,5,5,Champions
46190,2,4,17672,5,3,4,Loyal Customers
14912,289,7,13364,5,5,3,Loyal Customers
8925,27,6,13301,5,4,3,Loyal Customers
22052,513,5,20620,1,4,5,Cannot Lose Them
8122,51,3,8791,5,2,2,New Customers
24742,1147,3,2741,1,2,1,Lost
16994,599,6,13945,1,4,3,Cannot Lose Them
48152,96,2,7238,5,1,1,New Customers
38044,23,5,17226,5,4,4,Champions
27510,670,5,11100,1,4,2,Cannot Lose Them
27280,194,6,11698,5,4,3,Loyal Customers
29077,97,4,6750,5,3,1,New Customers
40760,372,5,7631,5,4,1,New Customers
43102,277,6,15211,5,4,4,Champions
24473,215,5,17832,5,4,4,Champions
23124,301,5,12557,5,4,3,Loyal Customers
5418,19,7,15763,5,5,4,Champions
27565,135,5,13657,5,4,3,Loyal Customers
20104,989,4,6949,1,3,1,Others
40281,45,6,20858,5,4,5,Champions
41310,274,6,16939,5,4,4,Champions
1060,181,8,20932,5,5,5,Champions
9728,500,1,3260,1,1,1,Lost
4105,66,5,18084,5,4,4,Champions
39127,62,9,20583,5,5,5,Champions
7462,195,3,7394,5,2,1,New Customers
34603,34,7,23219,5,5,5,Champions
33011,103,5,14035,5,4,3,Loyal Customers
14842,215,6,18242,5,4,4,Champions
2854,32,7,19915,5,5,5,Champions
8820,36,8,21469,5,5,5,Champions
6390,66,13,27096,5,5,5,Champions
48154,25,5,16481,5,4,4,Champions
43559,75,6,15429,5,4,4,Champions
35623,128,3,9280,5,2,2,New Customers
17308,44,8,17187,5,5,4,Champions
16414,350,5,16893,5,4,4,Champions
34213,131,8,25096,5,5,5,Champions
15079,823,2,3562,1,1,1,Lost
12488,731,3,12780,1,2,3,Lost
11415,444,6,15453,1,4,4,Cannot Lose Them
48280,97,3,8712,5,2,2,New Customers
10510,105,4,6324,5,3,1,New Customers
27093,309,6,17333,5,4,4,Champions
41377,942,3,9638,1,2,2,Lost
49582,298,5,17010,5,4,4,Champions
13237,138,2,4182,5,1,1,New Customers
36948,102,6,13500,5,4,3,Loyal Customers
34119,491,4,13534,1,3,3,Others
46612,249,8,22635,5,5,5,Champions
11935,52,4,8638,5,3,2,New Customers
3772,184,4,9113,5,3,2,New Customers
27579,62,3,10912,5,2,2,New Customers
5023,42,7,15024,5,5,4,Champions
44872,189,5,17045,5,4,4,Champions
44573,178,7,21345,5,5,5,Champions
3373,74,7,21474,5,5,5,Champions
34379,257,3,6820,5,2,1,New Customers
36049,27,6,16427,5,4,4,Champions
25154,174,9,23897,5,5,5,Champions
44025,76,5,11309,5,4,2,New Customers
7947,463,4,11125,1,3,2,Others
23593,621,4,11203,1,3,2,Others
46292,327,4,12493,5,3,3,Loyal Customers
47307,142,4,13923,5,3,3,Loyal Customers
43526,13,6,21048,5,4,5,Champions
25400,67,5,16547,5,4,4,Champions
20728,490,3,10128,1,2,2,Lost
6626,467,4,11509,1,3,3,Others
1462,213,5,10229,5,4,2,New Customers
42572,74,11,25084,5,5,5,Champions
1075,571,2,7151,1,1,1,Lost
27929,100,5,13238,5,4,3,Loyal Customers
34613,221,5,15339,5,4,4,Champions
13362,333,6,18498,5,4,4,Champions
34246,56,3,9303,5,2,2,New Customers
18387,297,7,21620,5,5,5,Champions
24389,35,9,26159,5,5,5,Champions
22246,75,8,18921,5,5,4,Champions
21353,338,6,12802,5,4,3,Loyal Customers
